"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,1235562,2021000289206,10140.0,2021012355621,461648,1,1,10296.0,0,0,2,33,6,8,826,0,0,10,101,1,10,0,1,11
2021,202101,1235718,2021000291693,11232.0,2021012357181,270048,1,1,11232.0,2,1,1,52,1,2,200,0,0,6,63,1,10,25000,1,11
2021,202101,1235718,2021000291693,11232.0,2021012357181,270048,1,2,5148.0,2,1,2,40,1,2,200,0,0,0,2,1,10,10000,1,11
2021,202101,1235874,2021000294186,9672.0,2021012358741,90048,1,1,9828.0,0,0,2,65,1,1,100,0,0,11,114,1,10,13000,1,11
2021,202101,1236030,2021000296540,50544.0,2021012360301,140048,1,1,50544.0,2,0,2,45,6,2,200,0,0,10,101,1,10,45000,1,11
2021,202101,1236186,2021000298789,19344.0,2021012361861,480148,1,1,19344.0,1,0,2,37,4,1,100,0,0,8,81,1,10,45000,1,11
2021,202101,1236342,2021000300818,25896.0,2021012363421,550048,1,1,25896.0,0,0,1,37,2,8,856,1,100,6,63,1,10,65000,1,11
2021,202101,1236498,2021000303149,14820.0,2021012364981,590248,1,1,14820.0,0,0,2,34,4,8,826,1,100,10,101,1,10,50000,1,11
2021,202101,1236654,2021000305495,88608.0,2021012366541,470148,1,1,88452.0,3,1,2,31,4,8,826,1,100,6,64,1,10,45000,1,11
2021,202101,1236810,2021000307738,71760.0,2021012368101,463048,1,1,71760.0,1,1,2,32,6,2,200,0,0,6,65,1,10,121000,1,11
2021,202101,1237122,2021000312697,12636.0,2021012371221,20048,1,1,12636.0,0,0,1,29,6,1,100,0,0,6,64,1,10,0,1,11
2021,202101,1237278,2021000314976,12792.0,2021012372781,390048,1,2,17316.0,1,0,1,47,1,1,100,0,0,6,65,1,10,125000,1,11
2021,202101,1237746,2021000321736,9360.0,2021012377461,251248,1,1,9360.0,0,0,1,62,2,1,100,1,100,6,63,1,10,8800,2,20
2021,202101,1237902,2021000323824,5148.0,2021012379021,500048,1,1,5148.0,2,1,1,38,1,1,100,0,0,11,114,1,10,5000,1,11
2021,202101,1237902,2021000323824,5148.0,2021012379021,500048,1,2,10764.0,2,1,2,34,1,1,100,0,0,10,101,1,10,20000,1,11
2021,202101,1238058,2021000326153,28704.0,2021012380581,360148,1,1,28704.0,2,0,1,57,1,1,100,0,0,11,114,1,10,50000,1,11
2021,202101,1238058,2021000326153,28704.0,2021012380581,360148,1,2,56940.0,2,0,2,44,1,8,826,4,423,10,101,1,10,50000,1,11
2021,202101,1238214,2021000328249,11076.0,2021012382141,591548,1,1,11232.0,0,0,1,39,6,6,665,0,0,6,63,1,10,25000,1,11
2021,202101,1238526,2021000332581,38688.0,2021012385261,460948,1,1,38688.0,0,0,1,35,2,8,826,4,416,10,101,1,10,150000,1,11
2021,202101,1238682,2021000334718,9516.0,2021012386821,462848,1,2,8580.0,0,0,2,40,1,6,640,0,0,6,63,1,10,30000,1,11
2021,202101,1238838,2021000336861,4212.0,2021012388381,340048,1,1,4212.0,0,0,1,62,4,1,100,0,0,11,114,1,10,83000,2,20
2021,202101,1238838,2021000336861,4212.0,2021012388381,340048,1,2,5928.0,0,0,1,31,6,1,100,0,0,8,81,1,10,20000,1,11
2021,202101,1238994,2021000339141,5148.0,2021012389941,250348,1,2,9360.0,0,0,1,47,6,1,100,0,0,7,71,1,10,32800,1,11
2021,202101,1239150,2021000341362,71448.0,2021012391501,50248,1,1,71604.0,2,0,2,44,4,1,100,0,0,8,81,1,10,18000,1,11
2021,202101,1239306,2021000343444,28548.0,2021012393061,460448,1,1,28548.0,0,0,1,34,6,2,200,0,0,10,101,1,10,38000,1,11
2021,202101,1239462,2021000346325,14976.0,2021012394621,530848,1,1,14976.0,0,0,1,30,6,1,100,0,0,6,63,1,10,50000,1,11
2021,202101,1239618,2021000348357,9672.0,2021012396181,251048,1,1,9672.0,2,0,2,30,1,1,100,4,423,10,101,1,10,30000,1,11
2021,202101,1239618,2021000348357,9672.0,2021012396181,251048,1,2,7956.0,2,0,1,33,1,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,1239774,2021000350654,19968.0,2021012397741,80048,1,2,19500.0,1,0,1,54,1,8,826,0,0,10,101,1,10,250000,1,11
2021,202101,1240242,2021000357188,11700.0,2021012402421,590248,1,1,11700.0,0,0,2,52,6,1,100,1,100,6,63,1,10,22000,1,11
2021,202101,1240398,2021000359501,13104.0,2021012403981,650048,1,1,13104.0,3,0,1,52,1,1,100,0,0,11,114,1,10,0,1,11
2021,202101,1240398,2021000359501,13104.0,2021012403981,650048,1,2,2652.0,3,0,2,40,1,4,410,0,0,11,114,1,10,130000,1,11
2021,202101,1240554,2021000361725,11700.0,2021012405541,350248,1,4,12636.0,0,0,1,33,6,2,200,0,0,6,63,1,10,31000,1,11
2021,202101,1240710,2021000364022,15132.0,2021012407101,591248,1,1,15288.0,0,0,2,53,4,1,100,0,0,11,114,1,10,90000,2,20
2021,202101,1240866,2021000366322,7332.0,2021012408661,250348,1,1,7332.0,3,0,2,39,1,1,100,0,0,6,65,1,10,70000,1,11
2021,202101,1240866,2021000366322,7332.0,2021012408661,250348,1,2,7800.0,3,0,1,56,1,2,200,0,0,7,71,1,12,20000,1,11
2021,202101,1240866,2021000366322,7332.0,2021012408661,250348,1,5,10296.0,0,0,1,18,6,2,200,0,0,6,63,1,10,5000,1,11
2021,202101,1241022,2021000368684,12324.0,2021012410221,231548,1,1,12324.0,0,0,1,36,1,8,802,0,0,10,101,1,10,77000,1,11
2021,202101,1241022,2021000368684,12324.0,2021012410221,231548,1,2,14040.0,0,0,2,34,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,1241178,2021000370902,3900.0,2021012411781,40048,1,1,3900.0,0,0,1,49,1,1,100,0,0,7,71,1,10,68000,1,11
2021,202101,1241178,2021000370902,3900.0,2021012411781,40048,1,2,2184.0,0,0,2,49,1,1,100,0,0,6,65,1,10,62000,1,11
2021,202101,1241802,2021000380142,29640.0,2021012418021,180048,1,3,56160.0,0,0,2,52,1,1,100,0,0,6,63,1,10,30000,2,20
2021,202101,1241802,2021000380142,29640.0,2021012418021,180048,1,4,62244.0,0,0,1,62,1,1,100,0,0,10,101,1,10,110000,2,20
2021,202101,1242426,2021000389750,25116.0,2021012424261,251048,1,1,24960.0,0,0,2,31,6,1,100,0,0,11,114,1,10,35000,1,11
2021,202101,1242582,2021000392568,10296.0,2021012425821,530548,1,2,10764.0,3,0,1,38,1,1,100,0,0,10,101,1,10,200000,1,11
2021,202101,1242894,2021000397251,7800.0,2021012428941,510048,1,1,7644.0,2,2,2,33,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,1242894,2021000397251,7800.0,2021012428941,510048,1,2,20436.0,2,2,1,31,1,1,100,0,0,6,63,1,10,100000,1,11
2021,202101,1243050,2021000399422,31044.0,2021012430501,530148,1,2,27144.0,1,1,1,38,1,7,700,1,100,10,101,1,10,86000,1,11
2021,202101,1243206,2021000402096,4524.0,2021012432061,660248,1,1,4524.0,1,0,2,62,1,7,700,1,100,0,2,1,10,22000,1,11
2021,202101,1243206,2021000402096,4524.0,2021012432061,660248,1,2,3588.0,1,0,1,64,1,7,700,1,100,0,2,1,10,40000,2,20
2021,202101,1243206,2021000402096,4524.0,2021012432061,660248,1,3,5772.0,0,0,1,45,6,7,700,1,100,8,81,1,10,29000,1,11
2021,202101,1243830,2021000410924,8268.0,2021012438301,250748,1,1,8268.0,3,0,2,42,1,1,100,0,0,10,101,1,10,59000,1,11
2021,202101,1243830,2021000410924,8268.0,2021012438301,250748,1,2,9204.0,3,0,1,40,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,1243830,2021000410924,8268.0,2021012438301,250748,1,3,9672.0,0,0,1,19,6,1,100,0,0,6,63,1,10,14300,1,11
2021,202101,1243986,2021000413564,19968.0,2021012439861,231348,1,1,19968.0,2,0,1,51,3,8,826,1,100,3,30,1,10,50000,1,11
2021,202101,1243986,2021000413564,19968.0,2021012439861,231348,1,2,16380.0,0,0,1,22,6,8,826,1,100,6,63,1,10,40000,1,11
2021,202101,1244298,2021000418212,14508.0,2021012442981,530648,1,3,13884.0,0,0,2,31,4,1,100,0,0,11,114,1,10,25000,1,11
2021,202101,1244454,2021000420669,19344.0,2021012444541,530948,1,2,20280.0,1,1,1,40,1,1,100,0,0,10,101,1,10,150000,1,11
2021,202101,1244610,2021000422895,9984.0,2021012446101,461648,1,1,10140.0,1,0,1,57,1,2,200,0,0,8,81,1,10,50000,1,11
2021,202101,1244610,2021000422895,9984.0,2021012446101,461648,1,2,8424.0,1,0,2,56,1,7,700,1,100,10,101,1,10,27000,1,11
2021,202101,1244922,2021000427509,6396.0,2021012449221,530348,1,1,6396.0,1,0,1,56,1,8,826,0,0,7,71,1,10,200000,1,11
2021,202101,1244922,2021000427509,6396.0,2021012449221,530348,1,2,7332.0,1,0,2,45,1,8,826,0,0,10,101,1,10,200000,1,11
2021,202101,1245234,2021000432301,15600.0,2021012452341,461248,1,1,15600.0,2,1,2,40,1,6,640,0,0,11,114,1,10,57000,1,11
2021,202101,1245234,2021000432301,15600.0,2021012452341,461248,1,2,16224.0,2,1,1,48,1,6,640,0,0,10,101,1,10,132000,1,11
2021,202101,1245390,2021000434445,6396.0,2021012453901,591448,1,1,6396.0,3,0,1,61,1,8,818,0,0,11,115,1,10,260000,1,11
2021,202101,1245546,2021000436806,21060.0,2021012455461,251348,1,2,20904.0,0,0,1,58,1,1,100,0,0,7,71,1,10,96000,1,11
2021,202101,1245858,2021000441130,8424.0,2021012458581,251448,1,1,8424.0,2,0,1,51,1,7,700,1,100,1,14,1,10,0,1,11
2021,202101,1246170,2021000445705,25272.0,2021012461701,620048,1,1,25272.0,2,2,1,31,1,1,100,1,100,6,63,1,10,40000,1,11
2021,202101,1246170,2021000445705,25272.0,2021012461701,620048,1,2,13260.0,2,2,2,25,1,1,100,1,100,10,101,1,10,30000,1,11
2021,202101,1246638,2021000452436,11388.0,2021012466381,20048,1,2,4836.0,0,0,2,30,6,8,802,0,0,6,63,1,10,37000,1,11
2021,202101,1246638,2021000452436,11388.0,2021012466381,20048,1,3,7020.0,0,0,1,41,6,1,100,0,0,6,63,1,10,15000,2,20
2021,202101,1246794,2021000454566,19968.0,2021012467941,470248,1,1,19968.0,3,1,2,39,1,8,826,0,0,10,101,1,10,9000,1,11
2021,202101,1246794,2021000454566,19968.0,2021012467941,470248,1,2,19344.0,3,1,1,37,1,1,100,0,0,10,101,1,10,110000,1,11
2021,202101,1247106,2021000459018,58032.0,2021012471061,463448,1,2,53196.0,0,0,2,57,1,8,826,4,450,10,101,1,10,59000,1,11
2021,202101,1247262,2021000461312,6396.0,2021012472621,463848,1,1,6396.0,1,0,2,60,3,6,640,0,0,10,101,1,10,6000,1,11
2021,202101,1247418,2021000463838,2184.0,2021012474181,370048,1,1,2184.0,0,0,2,51,1,1,100,0,0,7,71,1,10,25000,1,11
2021,202101,1247418,2021000463838,2184.0,2021012474181,370048,1,2,1560.0,0,0,1,46,1,7,700,1,100,6,65,1,10,56000,1,11
2021,202101,1247574,2021000466127,6864.0,2021012475741,250948,1,1,7020.0,0,0,1,62,6,1,100,0,0,8,81,1,10,18000,2,20
2021,202101,1247886,2021000470493,16068.0,2021012478861,210248,1,2,16692.0,2,0,2,44,1,1,100,0,0,6,63,1,10,55000,1,11
2021,202101,1248042,2021000472793,14352.0,2021012480421,530248,1,1,14196.0,2,0,2,27,1,7,700,1,100,6,63,1,10,27000,1,11
2021,202101,1248042,2021000472793,14352.0,2021012480421,530248,1,2,18564.0,2,0,1,26,1,7,700,1,100,6,63,1,10,40000,1,11
2021,202101,1248198,2021000474604,10296.0,2021012481981,231648,1,1,10296.0,1,0,1,45,1,2,200,0,0,6,63,1,10,69000,1,11
2021,202101,1248198,2021000474604,10296.0,2021012481981,231648,1,2,14352.0,1,0,2,42,1,2,200,0,0,6,63,1,10,30000,1,13
2021,202101,1248510,2021000478911,5772.0,2021012485101,590248,1,1,5772.0,0,0,2,27,6,8,802,0,0,10,101,1,12,42000,1,11
2021,202101,1248510,2021000478911,5772.0,2021012485101,590248,1,2,7332.0,0,0,2,27,6,1,100,0,0,10,101,1,10,30000,1,11
2021,202101,1248510,2021000478911,5772.0,2021012485101,590248,1,3,7644.0,0,0,2,23,6,1,100,0,0,10,101,1,12,43000,1,11
2021,202101,1249134,2021000488100,9048.0,2021012491341,60048,1,1,8892.0,3,0,1,51,1,1,100,0,0,11,116,1,10,65000,1,11
2021,202101,1249134,2021000488100,9048.0,2021012491341,60048,1,2,8736.0,3,0,2,49,1,1,100,0,0,10,101,1,10,120000,1,11
2021,202101,1249446,2021000492363,19188.0,2021012494461,462348,1,1,19188.0,1,0,2,51,1,1,100,0,0,8,81,1,10,48000,1,11
2021,202101,1249446,2021000492363,19188.0,2021012494461,462348,1,2,18096.0,1,0,1,52,1,1,100,0,0,6,63,1,10,52000,1,11
2021,202101,1249446,2021000492363,19188.0,2021012494461,462348,1,3,17628.0,0,0,2,25,6,1,100,0,0,10,101,1,10,63000,1,11
2021,202101,1249602,2021000494492,26520.0,2021012496021,251048,1,1,26520.0,0,0,1,37,3,2,200,0,0,6,65,1,10,50000,1,11
2021,202101,1249602,2021000494492,26520.0,2021012496021,251048,1,2,30420.0,0,0,2,27,6,2,200,0,0,6,63,1,10,3500,1,11
2021,202101,1249914,2021000498696,12792.0,2021012499141,460148,1,1,12948.0,0,0,2,29,6,1,100,0,0,10,101,1,10,160000,1,11
2021,202101,1249914,2021000498696,12792.0,2021012499141,460148,1,2,15132.0,0,0,1,31,6,7,700,4,428,10,101,1,10,103000,1,11
2021,202101,1250538,2021000507605,12480.0,2021012505381,250648,1,1,12636.0,0,0,2,56,1,8,826,1,100,11,116,1,14,13000,1,12
2021,202101,1250538,2021000507605,12480.0,2021012505381,250648,1,2,13884.0,0,0,1,57,1,1,100,0,0,10,101,1,10,63000,1,11
2021,202101,1250694,2021000509954,11232.0,2021012506941,190148,1,2,11544.0,2,1,1,42,1,1,100,0,0,10,101,1,10,104000,1,11
2021,202101,1251162,2021000516414,39936.0,2021012511621,200548,1,1,39780.0,0,0,2,51,4,7,700,4,498,6,64,1,10,40000,1,11
2021,202101,1251318,2021000518736,44928.0,2021012513181,231548,1,1,44772.0,0,0,1,46,6,7,700,0,0,6,61,1,10,150000,1,11
2021,202101,1251786,2021000525697,4368.0,2021012517861,200148,1,2,5460.0,3,1,1,34,1,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,1251942,2021000527764,49296.0,2021012519421,330648,1,1,49296.0,2,2,1,33,1,8,812,0,0,11,115,1,10,28000,1,11
2021,202101,1252098,2021000529891,12168.0,2021012520981,10048,1,1,12168.0,0,0,1,33,1,8,826,1,100,10,101,1,10,50000,1,11
2021,202101,1252098,2021000529891,12168.0,2021012520981,10048,1,2,10452.0,0,0,2,31,1,8,826,1,100,6,63,1,10,32500,1,11
2021,202101,1252254,2021000532072,8892.0,2021012522541,330648,1,1,8892.0,1,0,1,36,1,8,802,0,0,11,114,1,10,203000,1,11
2021,202101,1252254,2021000532072,8892.0,2021012522541,330648,1,2,12636.0,1,0,2,33,1,6,600,0,0,11,114,1,10,108000,1,11
2021,202101,1252878,2021000541336,17784.0,2021012528781,360248,1,1,17784.0,3,0,2,47,1,7,700,1,100,10,101,1,10,44000,1,11
2021,202101,1252878,2021000541336,17784.0,2021012528781,360248,1,2,19968.0,3,0,1,53,1,7,700,1,100,0,2,1,10,20000,1,11
2021,202101,1252878,2021000541336,17784.0,2021012528781,360248,1,3,23244.0,0,0,1,20,6,7,700,1,100,6,65,1,10,10000,1,11
2021,202101,1252878,2021000541336,17784.0,2021012528781,360248,1,4,6240.0,0,0,1,19,6,7,700,1,100,6,65,1,10,10000,1,11
2021,202101,1253034,2021000543633,8112.0,2021012530341,250548,1,1,7956.0,3,0,2,48,1,1,100,0,0,10,101,1,10,81000,1,11
2021,202101,1253034,2021000543633,8112.0,2021012530341,250548,1,2,9204.0,3,0,1,48,1,8,826,1,100,10,101,1,10,115000,1,11
2021,202101,1253658,2021000552527,10296.0,2021012536581,230848,1,1,10296.0,1,1,1,27,1,9,974,0,0,10,101,1,10,101000,1,11
2021,202101,1253814,2021000554553,24336.0,2021012538141,310048,1,1,24336.0,0,0,1,43,4,8,826,1,100,7,71,1,10,96000,1,11
2021,202101,1253970,2021000556702,32916.0,2021012539701,630248,1,2,35880.0,2,0,1,51,1,8,826,1,100,11,115,1,10,160000,2,20
2021,202101,1253970,2021000556702,32916.0,2021012539701,630248,1,3,44616.0,0,0,2,22,6,8,826,1,100,10,101,1,10,13000,1,11
2021,202101,1254126,2021000559312,8268.0,2021012541261,231348,1,1,8112.0,1,1,1,30,1,1,100,0,0,10,101,1,10,130000,1,11
2021,202101,1254126,2021000559312,8268.0,2021012541261,231348,1,2,8112.0,1,1,2,30,1,1,100,0,0,10,101,1,10,25000,1,11
2021,202101,1254282,2021000561499,46488.0,2021012542821,140048,1,1,46488.0,2,0,2,47,1,7,700,1,100,3,30,1,10,67000,1,11
2021,202101,1254282,2021000561499,46488.0,2021012542821,140048,1,2,57876.0,2,0,1,37,1,7,700,1,100,6,63,1,10,48000,1,11
2021,202101,1254438,2021000563669,14508.0,2021012544381,130048,1,1,14664.0,0,0,1,59,1,1,100,0,0,6,63,1,10,185000,1,11
2021,202101,1254594,2021000565941,29328.0,2021012545941,680348,1,2,33072.0,3,2,1,27,6,1,100,1,100,3,30,1,10,32000,1,11
2021,202101,1254750,2021000568068,15600.0,2021012547501,231348,1,1,15600.0,0,0,2,24,6,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,1254750,2021000568068,15600.0,2021012547501,231348,1,2,15600.0,0,0,2,24,6,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,1254906,2021000570146,29172.0,2021012549061,231648,1,1,29172.0,0,0,1,65,1,2,200,0,0,8,81,1,10,0,1,11
2021,202101,1255062,2021000572515,6552.0,2021012550621,200648,1,1,6552.0,0,0,1,65,1,1,100,0,0,7,71,1,10,41300,1,11
2021,202101,1255062,2021000572515,6552.0,2021012550621,200648,1,2,6396.0,0,0,2,61,1,1,100,0,0,10,101,1,10,178000,1,11
2021,202101,1255218,2021000574315,13260.0,2021012552181,410048,1,1,13416.0,2,0,2,41,1,1,100,0,0,6,63,1,10,62000,1,11
2021,202101,1255218,2021000574315,13260.0,2021012552181,410048,1,2,10452.0,2,0,1,42,1,1,100,0,0,6,63,1,10,72000,1,11
2021,202101,1255218,2021000574315,13260.0,2021012552181,410048,1,3,9828.0,0,0,2,21,6,1,100,0,0,7,71,1,10,15000,1,11
2021,202101,1255218,2021000574315,13260.0,2021012552181,410048,1,4,9828.0,0,0,2,20,6,1,100,0,0,7,71,1,10,20000,1,11
2021,202101,1255374,2021000576503,4524.0,2021012553741,570048,1,1,4524.0,2,0,2,42,1,6,620,0,0,6,65,1,10,65000,1,11
2021,202101,1255374,2021000576503,4524.0,2021012553741,570048,1,2,3744.0,2,0,1,41,1,1,100,0,0,10,101,1,10,49000,2,20
2021,202101,1255374,2021000576503,4524.0,2021012553741,570048,1,3,5928.0,0,0,1,21,6,1,100,0,0,8,81,1,10,59000,1,11
2021,202101,1255530,2021000578632,44616.0,2021012555301,231548,1,1,44616.0,1,0,2,55,3,7,700,1,100,8,81,1,10,50000,1,11
2021,202101,1255842,2021000583293,26988.0,2021012558421,60048,1,1,26988.0,0,0,1,46,2,8,826,1,100,1,17,1,10,31200,1,11
2021,202101,1256310,2021000589862,8736.0,2021012563101,461548,1,1,8892.0,0,0,2,59,4,6,600,0,0,10,101,1,10,135000,1,11
2021,202101,1256622,2021000594572,12012.0,2021012566221,231248,1,2,12636.0,0,0,1,54,4,1,100,0,0,7,71,1,10,0,1,11
2021,202101,1256778,2021000596612,30732.0,2021012567781,462348,1,1,30576.0,0,0,2,58,4,1,100,1,100,2,23,1,10,21300,1,11
2021,202101,1256934,2021000598680,14508.0,2021012569341,232248,1,1,14508.0,0,0,1,24,1,1,100,0,0,7,71,1,10,3500,1,11
2021,202101,1256934,2021000598680,14508.0,2021012569341,232248,1,2,15912.0,0,0,2,22,1,1,100,0,0,10,101,1,10,12000,1,11
2021,202101,1257246,2021000603419,48828.0,2021012572461,330448,1,1,48828.0,1,0,2,44,4,8,826,4,450,10,101,1,10,55000,1,11
2021,202101,1257402,2021000605916,9516.0,2021012574021,462948,1,2,10452.0,1,0,2,22,6,1,100,1,100,8,81,1,10,30000,1,11
2021,202101,1257558,2021000608625,7956.0,2021012575581,230848,1,1,7800.0,0,0,1,64,1,1,100,0,0,10,101,1,10,172000,1,11
2021,202101,1257714,2021000610851,624.0,2021012577141,90048,1,1,468.0,2,0,1,41,1,3,308,0,0,6,65,1,10,33600,2,20
2021,202101,1257714,2021000610851,624.0,2021012577141,90048,1,2,1560.0,2,0,2,38,1,7,700,1,100,7,71,1,10,17300,1,11
2021,202101,1257870,2021000613162,17784.0,2021012578701,220048,1,1,17784.0,1,0,2,57,1,1,100,0,0,8,81,1,10,25000,1,11
2021,202101,1257870,2021000613162,17784.0,2021012578701,220048,1,2,21372.0,1,0,1,56,1,1,100,0,0,8,81,1,10,25000,1,11
2021,202101,1258026,2021000615509,12480.0,2021012580261,230148,1,2,12324.0,0,0,1,58,1,6,640,0,0,0,2,1,10,0,1,11
2021,202101,1258182,2021000617528,24492.0,2021012581821,231948,1,1,24492.0,1,0,2,36,1,2,200,0,0,11,114,1,10,115000,1,11
2021,202101,1258182,2021000617528,24492.0,2021012581821,231948,1,2,21996.0,1,0,1,43,1,2,200,0,0,10,101,1,10,95000,1,11
2021,202101,1258338,2021000619739,19656.0,2021012583381,190148,1,1,19656.0,2,0,2,44,1,2,200,0,0,6,61,1,10,37100,1,11
2021,202101,1258338,2021000619739,19656.0,2021012583381,190148,1,2,17784.0,2,0,1,43,1,2,200,0,0,3,30,1,10,0,1,11
2021,202101,1258650,2021000624375,3120.0,2021012586501,170048,1,1,2964.0,0,0,1,47,6,8,826,1,100,6,61,1,10,70000,1,11
2021,202101,1258806,2021000626935,23088.0,2021012588061,630148,1,1,23244.0,2,2,1,25,1,8,826,1,100,5,50,1,10,18000,1,11
2021,202101,1258962,2021000629116,17160.0,2021012589621,463348,1,1,17160.0,1,0,2,64,2,6,600,0,0,10,101,1,10,140000,1,11
2021,202101,1258962,2021000629116,17160.0,2021012589621,463348,1,2,15600.0,0,0,1,34,6,6,600,0,0,10,101,1,10,97000,1,11
2021,202101,1259274,2021000633589,15912.0,2021012592741,450148,1,2,17472.0,0,0,1,55,1,1,100,0,0,5,50,1,10,70000,1,11
2021,202101,1259274,2021000633589,15912.0,2021012592741,450148,1,6,27456.0,3,2,2,32,2,1,100,0,0,6,63,1,10,25000,1,11
2021,202101,1259430,2021000635738,29328.0,2021012594301,130048,1,1,29328.0,0,0,2,52,5,1,100,0,0,7,71,1,10,15000,1,11
2021,202101,1259898,2021000642583,5460.0,2021012598981,110048,1,2,5148.0,1,0,1,36,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,1260054,2021000644521,7956.0,2021012600541,680148,1,1,7956.0,2,0,1,55,1,8,826,1,100,7,71,1,10,40000,1,11
2021,202101,1260054,2021000644521,7956.0,2021012600541,680148,1,2,5460.0,2,0,2,51,1,8,826,1,100,6,63,1,10,10000,1,11
2021,202101,1260054,2021000644521,7956.0,2021012600541,680148,1,3,7956.0,0,0,2,23,6,8,826,1,100,8,81,1,10,8000,1,11
2021,202101,1260366,2021000648639,12792.0,2021012603661,463148,1,1,12948.0,3,1,2,36,1,4,400,0,0,6,63,1,10,80000,2,20
2021,202101,1260366,2021000648639,12792.0,2021012603661,463148,1,2,13728.0,3,1,1,48,1,4,400,0,0,6,63,1,10,3200,1,11
2021,202101,1260678,2021000653181,15600.0,2021012606781,590348,1,1,15600.0,0,0,1,61,1,1,100,1,100,6,63,1,10,38000,1,11
2021,202101,1260678,2021000653181,15600.0,2021012606781,590348,1,2,12948.0,0,0,2,60,1,1,100,1,100,7,71,1,10,35000,1,11
2021,202101,1260834,2021000655381,2964.0,2021012608341,60048,1,1,2964.0,0,0,1,58,1,1,100,0,0,6,63,1,10,65000,1,11
2021,202101,1260834,2021000655381,2964.0,2021012608341,60048,1,2,2652.0,0,0,2,59,1,1,100,0,0,6,61,1,10,12000,1,11
2021,202101,1260990,2021000657560,58032.0,2021012609901,462548,1,1,57876.0,0,0,2,32,6,2,200,0,0,6,65,1,10,35000,1,11
2021,202101,1261146,2021000660094,61308.0,2021012611461,590848,1,3,63804.0,2,0,2,38,6,8,826,1,100,10,101,1,10,60000,1,11
2021,202101,1261302,2021000662367,25584.0,2021012613021,660348,1,1,25584.0,3,0,1,36,1,8,826,1,100,6,63,1,10,150000,1,11
2021,202101,1261458,2021000664986,14196.0,2021012614581,230948,1,1,14040.0,2,0,2,51,1,1,100,0,0,10,101,1,10,110000,1,11
2021,202101,1261458,2021000664986,14196.0,2021012614581,230948,1,2,13728.0,2,0,1,48,1,1,100,0,0,6,63,1,10,25000,2,20
2021,202101,1261614,2021000667220,4992.0,2021012616141,190248,1,1,4992.0,1,0,2,38,6,3,308,0,0,7,71,1,10,25000,1,11
2021,202101,1261926,2021000672047,5460.0,2021012619261,251548,1,1,5616.0,0,0,2,51,4,1,100,0,0,6,65,1,10,65000,1,11
2021,202101,1261926,2021000672047,5460.0,2021012619261,251548,1,2,6864.0,0,0,1,55,4,1,100,0,0,6,63,1,10,65000,1,11
2021,202101,1262082,2021000674210,14040.0,2021012620821,591048,1,1,14040.0,0,0,2,55,4,8,826,1,100,7,71,1,10,18100,1,11
2021,202101,1262394,2021000678111,23088.0,2021012623941,461448,1,1,23244.0,0,0,2,24,6,8,826,4,412,2,23,1,10,400,1,11
2021,202101,1262394,2021000678111,23088.0,2021012623941,461448,1,2,21840.0,0,0,1,22,6,8,845,4,413,1,17,1,10,2400,1,11
2021,202101,1262550,2021000680367,16536.0,2021012625501,461448,1,1,16536.0,2,0,2,49,2,2,200,0,0,7,71,1,10,52000,1,11
2021,202101,1262550,2021000680367,16536.0,2021012625501,461448,1,2,15756.0,0,0,1,20,6,2,200,0,0,6,63,1,10,57000,1,11
2021,202101,1262706,2021000682603,31668.0,2021012627061,360248,1,2,12948.0,0,0,2,42,1,2,200,0,0,6,65,1,10,18000,1,11
2021,202101,1262862,2021000684812,16068.0,2021012628621,120048,1,1,15912.0,2,0,2,36,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,1262862,2021000684812,16068.0,2021012628621,120048,1,2,13260.0,2,0,1,41,1,1,100,1,100,6,61,1,10,50000,1,11
2021,202101,1263018,2021000687248,12480.0,2021012630181,290048,1,1,12480.0,0,0,2,27,4,8,802,0,0,10,101,1,10,48000,1,11
2021,202101,1263018,2021000687248,12480.0,2021012630181,290048,1,2,14352.0,0,0,1,25,6,1,100,0,0,6,65,1,10,0,1,11
2021,202101,1263174,2021000689420,20436.0,2021012631741,250348,1,2,19812.0,1,1,1,34,1,8,826,1,100,6,63,1,10,40000,1,11
2021,202101,1263330,2021000691555,65364.0,2021012633301,200348,1,1,65364.0,0,0,1,57,1,1,100,0,0,11,114,1,10,120000,1,11
2021,202101,1263486,2021000693823,9360.0,2021012634861,430248,1,2,14820.0,1,0,2,52,3,1,100,0,0,0,2,1,10,30600,1,11
2021,202101,1263642,2021000696029,3900.0,2021012636421,590148,1,1,3900.0,0,0,1,48,6,1,100,0,0,11,114,1,10,63000,1,11
