COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
600379084,AIR POLLUTION WORK ORDER,2643 W 19TH ST,2643,,W,19TH,ST,29520,11/28/2017,VERY STRONG CHEMICAL ODORS COMING FROM FACILITY.,"[INSPECTION LOG #: 4508457 28-NOV-17 12:14:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL FACILITY WAS CANVASSED FROM THE ALLEY (E-W - SEE IMAGES) AND 19TH STREET. THERE WAS NO ODORS DETECTED NEITHER VISIBLE EMISSIONS OBSERVED, AS WELL NO LINT FOUND ANYWHERE AROUND THE PROPERTY OR ON THE PROPERTY. IN THE FACILITY CDPH ENGINEER TALKED AND TOURED THE PLANT WITH NICK, CO-OWNER. FACILITY WAS OPERATING AS NORMAL, WASHING, DRYING, IRONING WAS PROGRESSING (SEE IMAGES). ON THESECOND FLOOR FACILITY EXPANDS TO PRESSING AREA (SEE IMAGE). APCP WILL BE APPLIED FOR. NO NOV OR DN WAS ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,11/28/2017,41.85547606012439,-87.69238835686326,POINT (-87.69238835686326 41.85547606012439),43,32,14920,203,1
600326144,ASBESTOS WORK ORDER,918 W WINONA ST,918,,W,WINONA,ST,379542,08/25/2017,BOILER COVERED IN ASBESTOS INDOORS.,"[INSPECTION LOG #: 3796479 28-AUG-17 09:00:00] ON AUGUST 28, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER TELEPHONICALLY RESPONDED TO A COMPLAINT CONCERNING REMOVAL OF ASBESTOS CONTAINING MATERIALS AT A CONDOMINIUM BUILDING LOCATED AT 836 N. WINONA, CHICAGO, IL. THE REPORTING INSPECTOR HAS SPOKEN TO THIS COMPLAINANT NUMEROUS TIMES SINCE THE TIME OF HIS FIRST COMPLAINT APPROXIMATELY FOUR MONTHS EARLIER. THE CONDOMINIUM BOARD LOCKED THE BOILER ROOM FOLLOWING THE INSPECTOR'S INITIAL VISIT AND MONIES HAVE BEEN SAVED THROUGH THE BOARD TO REMEDIATE THIS BOILER, PRIOR TO ITS SCHEDULED REMOVAL IN THE COMING YEAR. ACCORDING TO THE PROPERTY MANAGER,A CONTRACT HAS BEEN SIGNED TO REMOVE THE BOILER JACKET AND ALL TRACES OF ASBESTOS CONTAINING INSULATION. THE COMPLAINANT WAS REMINDED THAT LEEWAYWAS GRANTED TO THIS REMOVAL AS FUNDING BECAME AVAILABLE. BASED UPON THIS INFORMATION THE COMPLAINANT STATED THAT THEYWERE PLEASED WITH THE INFORMATION. THISCOMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,08/29/2017,41.975417185541914,-87.65339048842131,POINT (-87.65339048842131 41.975417185541914),15,31,22616,635,16
600311267,AIR POLLUTION WORK ORDER,4505 W 65TH PL,4505,,W,65TH,PL,8386,07/31/2017,OPEN BURNING SMELL LIKE PLASTIC ODORS.,[INSPECTION LOG #: 3588767 02-AUG-17 09:45:00] I INVESTIGATED A COMPLAINT THAT CAME FROM THE 13TH WARD ALDERMANIC OFFICE STATING THAT THERE WAS AN ODOR NUISANCE NEAR 4505 WEST 65TH PLACE WHICH IS A RESIDENTIAL AREA. I TOURED THE AREA FOR APPROXIMATELY 30 MINUTES AND SMELLED NO DISTINCT ODORS OF BURNING PLASTICS NOR OTHER STRONG ODORS. I TELEPHONED THE ALDERMANIC OFFICE AND SPOKE WITH AMANDA WHO HAD NO KNOWLEDGE OF THE COMPLAINT NOR OTHER PERSONS IN THE OFFICE WHO KNEW ABOUT IT. I LEFT MY CONTACT INFORMATION FOR FURTHER INFORMATION.,DEPT. OF PUBLIC HEALTH,08/02/2017,41.773851791827454,-87.73504478037621,POINT (-87.73504478037621 41.773851791827454),58,63,21867,6,15
600295121,AIR POLLUTION WORK ORDER,1443 N CLEAVER ST,1443,,N,CLEAVER,ST,3308,07/05/2017,DEMO TWO HOUSES NOT USING WATER AND DUST IS ALL OVER THE AREA.,"[INSPECTION LOG #: 3387168 05-JUL-17 14:00:00] ON JULY 5, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 DEMOLITION SITE DUST AND DEBRIS COMPLAINT AT 1443 N. CLEAVER ST. UPON ARRIVING AT THE SITE I OBSERVED A DEMOLITION SITE WITH NO SIX FOOT CHAIN LINK FENCE OR ANY FABRIC SCREEN MESHING ATTACHED TO IT ON SECTION OF THE FRONT (WEST) AND BACK EAST) SECTIONS OF THE PROPERTY. I OBSERVED NO ONE ON SITE AT THE TIME, OR ANY DUST. LAGOS GENERAL CONTRACTORS, INC. (OF 2705 S. 61ST AVENUE CICERO, IL. 60804), IS THE DEMOLITION CONTRACTOR DOING THE WORK UNDER DEPARTMENT OF BUILDINGS PERMIT #100704569. I WILL ISSUED THEM A NOV CITATION FOR CONSTRUCTION SITE CLEANLINESS/NO REQUIRED SIX FOOT FENCE (13-32-125[2][B]) AND FOR CONSTRUCTION SITE CLEANLINESS/NO FABRIC SCREEN MESHING (13-32-125[2][C]). THE HEARING DATE FOR THE CITATION WILL BE ON AUGUST 24, 2017 AT 1:00 P.M. AT 400 W. SUPERIOR ST. THE CIATION WILL BE SERVED VIA FIRST CLASS MAIL.",DEPT. OF PUBLIC HEALTH,01/18/2018,41.90831142824632,-87.6638299380715,POINT (-87.6638299380715 41.90831142824632),49,25,22620,483,11
600358235,AIR POLLUTION WORK ORDER,4532 N SEELEY AVE,4532,,N,SEELEY,AVE,3308,10/18/2017,CONTRACTOR ARE DOING WORK CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 4229268 18-OCT-17 11:43:00] ON OCTOBER 18, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTORS FELIPE GARCIA AND TIFFANY WILLIAMS (WE) RESPONDED TO A 311 CONSTRUCTION DUST COMPLAINT AT 4532N. SEELEY AVE. UPON ARRIVING AT THE SITE WE OBSERVED A COMPLETED NEW RESIDENTIAL PROPERTY. WE OBSERVED NO DUST OR ANY CONSTRUCTION ACTIVITY OUTSIDE IN THE BACK OF THE . I OBSERVED THAT THE HOUSE WAS FURNISHED AND A VEHICLE IN THE GARAGE. I WILL CLOSE OUT THE COMPLAINT.",DEPT. OF PUBLIC HEALTH,10/23/2017,41.96427648098116,-87.6808222285757,POINT (-87.6808222285757 41.96427648098116),20,6,21849,667,18
600219972,ASBESTOS WORK ORDER,2729 W COYLE AVE,2729,,W,COYLE,AVE,379542,02/08/2017,CONCERNED ABOUT REMOVING ASBESTOS FROM BASEMENT.,"[INSPECTION LOG #: 2368448 08-FEB-17 10:40:00] ON FEBRUARY 8, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO AN ANONYMOUS COMPLAINT CONCERNING ASBESTOS REMOVAL FROM A SINGLE FAMILY DWELLING AT 2729 W. COYLE AVE., CHICAGO, IL. AFTER PROVIDING THE HOME OWNER OR TENANT WITH IDENTIFICATION, THEOWNER/TENANT STATED THAT NO WORK HAD BEEN PERFORMED ON THE CHICAGO BUNGALOW. THE OWNER/TENANT STATED THAT THEY WERE SURPRISED AT THE VISIT AND STATED THAT NO WORK OF ANYKIND WAS TAKING PLACE IN THE IMMEDIATE VICINITYTO THE BEST OF HIS/HER KNOWLEDGE. THIS COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,02/08/2017,42.00747339372342,-87.69853981931803,POINT (-87.69853981931803 42.00747339372342),12,20,22528,42,27
600308296,AIR POLLUTION WORK ORDER,4532 N SEELEY AVE,4532,,N,SEELEY,AVE,379542,07/25/2017,NEW CONSTRUCTION CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 3535314 19-JUL-17 12:30:00] ON JULY 19, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTORS MICHAEL TODD, FEILIPE GARCIA AND JOHN SINGLER RESPONDED TO AN ALDERMANIC COMPLAINT CONCERNING ALLEGED EMISSIONS FROM STONE CUTTING AT A NEW DWELLING BEING CONSTRUCTED AT 4528-4532 N. SEELEY, CHICAGO, IL. THE COMPLAINANT ALLEGED DUST WAS ENTERING HER APARTMENT, DIRECTLY TO THE WEST OF THE NEW DWELLING. INSPECTORS NOTED CUTTING TOOLS AT BOTH THE FRONT AND BACK OF THE NEW DWELLING; BOTH WITH HOSES CONNECTED AND WATER RUNNING THROUGH THEM. LABORERS INTERVIEWED STATED THAT WATER HAS BEEN USED THROUGHOUT THE CUTTING PROCESS. A RESIDENT OF THE APARTMENT COMPLEX STATED THAT SHE HAD NOT MADE THE COMPLAINT AND HAD NOT OBSERVED DUST EMISSIONS ON THE DAY OF THE INSPECTION. WHILE AT THE SITE INSPECTORS NOTED THAT 6' CONSTRUCTION FENCING AND MESHING WAS NOT INSTALLED ALONG THE SOUTH WEST PORTION OF THE CONSTRUCTION SITE.THE ENTIRE SOUTH SIDE OF THE PROPERTY IS NOW OPEN AS FENCE POSTS ARE BEING ADDED TO THE SOUTHERN EDGE OF THE PROPERTY. CITATION E00003224013, CONSTRUCTION SITE CLEANLINESS, 13-32-125(2)(B), FENCING AND 13-32-125(2)(C), MESHING, WAS SENT VIA U.S. MAIL TO KONOINCORPORATED, 325 MANDER ROAD, VALPARAISO, IN 46383. HEARING DATE SEPTEMBER 21, 2017.",DEPT. OF PUBLIC HEALTH,07/26/2017,41.96427648098116,-87.6808222285757,POINT (-87.6808222285757 41.96427648098116),20,6,21849,667,18
600366827,AIR POLLUTION WORK ORDER,7615 W IRVING PARK RD,7615,,W,IRVING PARK,RD,16295,11/02/2017,BODY SHOP PAINTS A HIGH VOLUME OF CARS AND OPERATES VERY LONG HOURS. I AM WORRIED THAT THE PAINT IS HARMFUL TO ME AND MY FAMILY. ALSO STRONG PAINT FUMES IN THE AIR.,"[INSPECTION LOG #: 4351429 02-NOV-17 16:30:00] A COMPLAINANT STATED THAT BODY SHOP PAINTS A HIGH VOLUME OF CARS AND OPERATES VERY LONG HOURS. I AM WORRIED HE SAID THAT THE PAINT IS HARMFUL TO ME AND MY FAMILY, ALSO STRONG PAINT IN THE AIR.

INSPECTION WAS CONDUCTED OF ABRA AUTO BODY AND GLASS, LOCATED AT 7615 W IRVING PARK RD. IN RESPONSE OF THE ALLEGED INCIDENTS LISTED IN THE COMPLAINT. 

NO ODORS WERE OBSERVED AFTER PATROLLING AROUND THE FACILITY. I PROCEEDED TO INTRODUCE MYSELF IN THE OFFICE. I STATED THE PURPOSE OF MY VISIT TO THE MANAGER AND REQUESTED A WALKTHROUGH OF THE FACILITY. 

DURING A WALKTHROUGH OF THE FACILITY WITH THE MANAGER, I OBSERVED THAT THE SPRAY BOOTH HAS RECENTLY BEEN CHANGED THE PREVIOUS BOOTH WAS 30 YEARS OLD. THE PRESENT BRAND NEW SPRAY BOOTH HAS MULTIPLE DIFFERENT TYPES OF FILTERS WHICH INHIBIT FUMES AND OVER SPRAYS FROM LEAVING THE BOOTH.

THE SHOP USES ALL WATERBORNE PAINTS WHICH ARE ENVIRONMENTALLY SAFE AND FRIENDLY.

DURING MY EXIT INTERVIEW THE MANAGER TOLD ME THAT EVEN THOUGH THEIR SHOP IS A HIGH PRODUCTION SHOP THEIR PAINT BOOTHS ARE RECENTLY UPDATED WITH NEW EQUIPMENT?S TO BE MORE ENVIRONMENTALLY FRIENDLY AND ALSO TO MAINTAIN EPA AND OSHA STANDARDS.

AT THE TIME OF INSPECTION THERE WAS NO SPRAY PAINTING AND NO ODORS WERE OBSERVED. 


",DEPT. OF PUBLIC HEALTH,01/18/2018,41.95240876647756,-87.81772378445088,POINT (-87.81772378445088 41.95240876647756),52,17,22254,392,19
600351610,AIR POLLUTION WORK ORDER,5802 N ROCKWELL ST,5802,,N,ROCKWELL,ST,10937,10/06/2017,"TENANT COMPLAINING ABOUT STRONG CHEMICAL ODORS THAT THE OWNER USED EVERY 2 WEEKS. LEFT OWNER INFORMATION EVAN ADAMS, ADAMS REALTY 773 878-9000.","[INSPECTION LOG #: 4110458 06-OCT-17 11:29:00] 5802 N. ROCKWELL

OBSERVED MULTI-UNIT RESIDENTIAL BUILDING AT COMPLAINT LOCATION. I CANVASSED THE AREA FOR CHEMICAL ODORS. NO CHEMICAL ODORS WERE DETECTED AT THIS TIME. CALLED ADAMS MANAGEMENT COMPANY, NO ANSWER. TRAVELED TO THE ADAMS MANAGEMENT OFFICE AND IT WAS CLOSED. I WILL FOLLOW UP WITH THE MANAGEMENT COMPANY TO FURTHER INVESTIGATETHE CHEMICAL ODORS ALLEGED IN THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,10/06/2017,41.98692877359381,-87.69456916553905,POINT (-87.69456916553905 41.98692877359381),50,20,4450,15,24
600317561,AIR POLLUTION WORK ORDER,3828 W 56TH PL,3828,,W,56TH,PL,16295,08/10/2017,BAD FUMES COMING FROM PAINTING CARS.,"[INSPECTION LOG #: 3669206 10-AUG-17 12:49:00] AN INVESTIGATION OVER AN ALLEGED BAD FUMES COMING FROM PAINTING CARS WAS CONDUCTED AT A HOUSE GARAGE LOCATED AT 3828 W 56TH PLACE. 

UPON ARRIVAL I PATROLLED AROUND THE AREA AND NO FUMES WERE DETECTED. I PROCEEDED TO THE GARAGE AND NO SPRAY PAINTING ACTIVITIES WERE OBSERVED, THE GARAGE WAS ALSO CLOSED AT THE TIME OF INSPECTION. 

I LEFT THE ALLEY AND WENT TO THE FRONT OF THE HOUSE AND AFTER SEVERAL KNOCKS AT THE DOOR NO ONE CAME TO ANSWER THE DOOR. 

AS I WAS ABOUT TO EXIT THE AREA I SAW A NEIGHBOR WHO LIVES DIRECTLY ACROSS FROM THE SUBJECT HOUSE AND REQUESTED TO INTERVIEW HIM. THE MAN ACCEPTED BUT TOLD ME NOT TO PUBLICIZE HIS NAME. HE TOLD ME WITHOUT A DOUBT THAT THE OWNER OR SOMEONE FROM THE HOUSE SALES CARS IN THE STREET. HE SAID ABOUT PAINTING CARS HE MIGHT BUT NOT AWARE OF THAT.

HE POINTED TO 2 DIFFERENT MAKE OF CARS PARKED IN THE STREET WITH NO STATE PLATES AND NO CITY STICKERS. HE SAID TO ME THAT THOSE ARE HIS CARS FOR SALE AND FROM TIME TO TIME DIFFERENT CARS WILL COME WHEN THOSE ARE SOLD.

I CONCLUDED THAT THE COMPLAINT SHOULD BE BETTER REFERRED TO THE POLICE DEPARTMENT TO HANDLE IT FROM HERE. THE 311 REFERRAL EVENT # 14220",DEPT. OF PUBLIC HEALTH,08/13/2017,41.79065526682752,-87.71937339112343,POINT (-87.71937339112343 41.79065526682752),58,60,21867,774,6
600342506,AIR POLLUTION WORK ORDER,158 E 122ND PL,158,,E,122ND,PL,13776,09/22/2017,THERE IS A STRONG CHEMICAL SMELL EMITTING THROUGHOUT THE AREA. PLEASE GIVE COMPLAINANT A CALLED.,"[INSPECTION LOG #: 3991425 22-SEP-17 11:15:00] I RESPONDED TO A COMPLAINT DUE TO ?CHEMICAL? ODORS. UPON ARRIVAL I NOTED THIS TO BE A RESIDENTIAL AREA. I DID NOT NOTE ANY UNUSUAL ODORS. 

PHOTO A) HOUSE AT PROVIDED ADDRESS

I CALLED THE PROVIDED COMPLAINANT BUT GOT NO ANSWER.",DEPT. OF PUBLIC HEALTH,09/22/2017,41.67182068683921,-87.61796484786925,POINT (-87.61796484786925 41.67182068683921),19,50,21861,504,43
600363513,AIR POLLUTION WORK ORDER,13133 S GREEN BAY AVE,13133,,S,GREEN BAY,AVE,11461,10/27/2017,VERY STRONG CHEMICAL ODORS IN THE AIR.,"[INSPECTION LOG #: 4281636 27-OCT-17 10:10:00] I WAS GIVEN THIS COMPLAINT TO INVESTIGATE STRONG CHEMICAL ODORS IN THE AIR AROUND THIS BLOCK / ADDRESS. WHEN I ARRIVED THE STREET ONLY HAS SINGLE FAMILY HOUSES ON THE EAST SIDE OF GREEN BAY. THE WEST SIDE IS DEDICATED FOR THE ELECTRIC LINES. THEREARE NO FACTORIESOR BUSINESS IN THE GENERAL AREA.THE DAY WASCLOUDY AND WINDY WITH WINDS GUSTS UP TO 25 MPH FROMTHE WEST. THE TEMPERATURE WAS AROUND 39 DEGREES.AT THE TIME OF THE INSPECTION,THERE WAS NO STRONG SMELLS IN THE AREA. NO FURTHER INSPECTIONIS NEEDED FOR THIS CONCERN.",DEPT. OF PUBLIC HEALTH,10/27/2017,41.65632804321075,-87.54094978019704,POINT (-87.54094978019704 41.65632804321075),26,52,22250,787,47
600355618,AIR POLLUTION WORK ORDER,5000 S CORNELL AVE,5000,,S,CORNELL,AVE,10937,10/13/2017,EXTREMELY DISGUSTING SULFUR SMELL IN THE AIR. SMELL IS SO FOUL IT IS CAUSING GAG REFLEXES AND CAN BE SMELLED EVEN WHEN THE WINDOWS ARE CLOSED.,"[INSPECTION LOG #: 4166388 13-OCT-17 15:04:00] DATE: OCTOBER 13, 2017, 

INSPECTION TIME: 215PM-305PM

COMPLAINT LOCATION: 5000 S. CORNELL, CHICAGO, ILLINOIS

CHIEF COMPLAINT: SULFUR ODORS IN THE AIR


FINDINGS: UPON ARRIVAL TO THE AREA OF 5000 S. CORNELL, I CANVASSED FOR ODORS. DURING MY CANVASS OF THE AREA, MILD SEWER GAS ODORS WERE DETECTED AS I TRAVELLED NORTH BOUND ON CORNELL STREET NEAR 4926 S. CORNELL. NO IMMEDIATE SEWER ISSUES OR CONSTRUCTION ACTIVITY WAS OBSERVED AT THE TIME OF THE INSPECTION. THE AREA IS PREDOMINATELY RESIDENTIAL WITH FOOD ESTABLISHMENTS TO THE SOUTH OF 5000 S. CORNELL NEAR 51ST AND HYDE PARK. DURING THE INSPECTION SEWER GAS (SULFUR) ODORS WERE DETECTED IN THE AREA. ALTHOUGH THE SEWER ODORS WERE NO PUNGENT AT THE TIME OF THE INSPECTION, THE ODORS REMAINED CONSTANT. I WILL REFER THIS MATTER TO THE DEPARTMENT OF WATER MANAGEMENT AND SEWERS FOR FURTHER INVESTIGATION.",DEPT. OF PUBLIC HEALTH,10/13/2017,41.80430507245115,-87.58662866334139,POINT (-87.58662866334139 41.80430507245115),10,5,21192,400,33
600343567,AIR POLLUTION WORK ORDER,1401 W GRAND AVE,1401,,W,GRAND,AVE,29520,09/25/2017,FUMES COMING FROM PAINTING THE CAUSING FUMES ALSO LEAVING THE OVERHEAD DOORS OPEN.,"[INSPECTION LOG #: 4009235 25-SEP-17 11:45:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. PRIOR TO ARRIVAL GRAND AUTO CENTER WAS CANVASSED FROM GRAND AVE, SOUTHPORT ST AND THE ALLEY. THERE WAS NO ODORS DETECTED NEITHER VISIBLE EMISSIONS OBSERVED. INSIDE THIS BODY SHOP CDPH ENGINEER MET MANNY, MGR.AND JOINTLY INSPECTED SPRAY BOOTH. MANNY MENTIONED, THAT SPRAY BOOTH WAS NOT USED RECENTLY, DUE TO THE PAINTER'S INJURY AND DISABILITY. FILTERS WERE ALWAYS REPLACED ON TIME - ACCORDING TO MANNY BUT RECORD PROOF WAS NOT AVAILABLE AT TIME OF THIS INSPECTION. FACILITY RECENTLY WAS INSPECTED BY CDPH AIR ENGINEER. IN RESULT NO NOV OR DN WAS ISSUED. MANNY WILL KEEP THE RECORD OF THE FILTERS CHANGED AND TWO CHANGES EXTRA AVAILABLE FOR FUTURE REPLACEMENTS.",DEPT. OF PUBLIC HEALTH,09/25/2017,41.89091758124083,-87.66234399386903,POINT (-87.66234399386903 41.89091758124083),49,25,22620,485,41
600334357,AIR POLLUTION WORK ORDER,1732 N WHIPPLE ST,1732,,N,WHIPPLE,ST,10937,09/11/2017,STRONG TOXIC ODORS IN THE AIR.,"[INSPECTION LOG #: 3881904 11-SEP-17 12:47:00] 1732 N. WHIPPLE

IN RESPONSE TO A COMPLAINT, I ARRIVED TO THE AREA OF WHIPPLE AND WABANSIA STREET AND CANVASSED FOR CHEMICAL ODORS. DURING MY CANVASS OF THE ALLEY WAYS AND PUBLIC ROAD WAYS IN THIS AREA, NO CHEMICAL ODORS WERE DETECTED.",DEPT. OF PUBLIC HEALTH,09/11/2017,41.91294266490171,-87.70360828712778,POINT (-87.70360828712778 41.91294266490171),1,24,22535,389,49
600278785,AIR POLLUTION WORK ORDER,10600 S AVENUE F ,10600,,S,AVENUE F,,29520,06/05/2017,CSR 7-03654557 COMMERCIAL PROCESS FUMES / ODORS.,[INSPECTION LOG #: 3143829 06-JUN-17 10:52:00] CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM E 106TH ST AND S AVE F. THERE WAS NO ODORS DETECTABLE NEITHER VISIBLE EMISSIONS OBSERVED. COMPLAINANTWAS CALLED BUT WAS NOT REACHABLE (VOICE MAIL RECORDING ONLY). AREA WILL BE MONITORED. NO NOV WAS ISSUED NEITHER SOURCE WAS LOCATED.,DEPT. OF PUBLIC HEALTH,06/06/2017,41.70261709262454,-87.53059825447167,POINT (-87.53059825447167 41.70261709262454),25,49,21202,715,47
600319309,AIR POLLUTION WORK ORDER,4015 N SACRAMENTO AVE,4015,,N,SACRAMENTO,AVE,29520,08/14/2017,CALLER SAYS IT SMELL LIKE GUN POWER (SMOKE) IN THE AREA.,"[INSPECTION LOG #: 3688890 14-AUG-17 15:20:00] CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM THE ALLEY, IRVING PARK RD AND SACRAMENTO BLVD. THERE WAS NOT DETECTED ANY ODOR INCLUDING GUN POWDER AS DESCRIBED BY THE COMPLAINANT. ALSO THERE WAS NO VISIBLE EMISSIONS OBSERVED. COMPLAINANT COULDN'T BE REACHED (ANONYMOUS).",DEPT. OF PUBLIC HEALTH,08/15/2017,41.95443739814085,-87.70299526928736,POINT (-87.70299526928736 41.95443739814085),39,16,21538,116,20
600220884,AIR POLLUTION WORK ORDER,1909 N CLIFTON AVE,1909,,N,CLIFTON,AVE,13776,02/10/2017,RECEIVED A CALL YESTERDAY FROM COMPLAINANT WHO COMPLAINED ABOUT ODORS AND SMOKE COMING FROM FACILITY.,"[INSPECTION LOG #: 2380409 10-FEB-17 11:30:00] I RESPONDED TO A 311 COMPLAINT OF ?ODORS AND SMOKE? FROM A SCRAP YARD NEAR THE COMPLAINANT?S ADDRESS. I DID GO TO THE NEAREST SCRAP FACILITY (GENERAL IRON, A METAL RECYCLER) -THE FACILITY RECEIVES METAL SCRAP WHICH IS SHREDDED ?NOT BURNED- AS PART OF THEIR OPERATIONS. ANY SHREDDER EMISSIONS ARE PASSED THROUGH POLLUTION CONTROL PROCESSES AND THE PILE OUTSIDE THE SHREDDER CONSTANTLY WATERED/MISTED TO SUPPRESS DUST. I FOUND NO SMOKE OR ODORS BEYOND THAT OF THE EXHAUST EMISSIONS EVIDENT DUE TO THE CONSTANT IN/OUT TRUCK TRAFFIC.


PHOTO A) SHREDDER


I MET ADAM LABKON (OWNER/OPERATOR OF GENERAL IRON AND INFORMED HIM OF THE COMPLAINT ?HE STATED THAT THERE HAD BEEN NO FIRES OR INCIDENTS THAT MIGHT HAVE CAUSED BURNING ODORS.

I CALLED THE COMPLAINT PHONE BUT GOT NO ANSWER.

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,02/10/2017,41.915350584255755,-87.65856156811617,POINT (-87.65856156811617 41.915350584255755),16,68,21190,168,11
600320794,AIR POLLUTION WORK ORDER,5901 N SHERIDAN RD,5901,,N,SHERIDAN,RD,379542,08/16/2017,"CSR 17-05461762 COMPLAINANT STATES THAT WORKERS ARE USING DUST 'BLOWERS' INSTEAD OF WATER TO MITIGATE DUST, AND IT'S NOT WORKING. NO LOCATION OR TYPE OF ACTIVITY GIVEN.","[INSPECTION LOG #: 3738597 16-AUG-17 11:15:00] ON AUGUST 16, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A CITIZEN'S COMPLAINT OF EXCESSIVE DUST AT 5901 N. SHERIDAN ROAD, CHICAGO, IL. UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED VISIBLE DUST EMISSIONS RISING FROM A CONSTRUCTION SITE TOWARDS THE PUBLIC WAY AND BEACH AREA. THE REPORTING INSPECTOR INFORMED LABORERS FROM ZERA CONSTRUCTION COMPANY (ZCC), 7800 LEHIGH AVE., NILES, IL THAT GRINDING ACTIVITIES WERE TO STOP IMMEDIATELY. THE REPORTING INSPECTOR OBSERVED A POSTED CITY OF CHICAGO DEPARTMENT OF BUILDINGS REPAIR AND REPLACEMENT PERMIT AND A CALL WAS PLACED TO CDPH MANAGEMENT FOR INFORMATION CONCERNING AN ARCHITECTURAL SURFACE CLEANING PERMIT (ASCP). NO ASCP WAS ISSUED AT THE TIME OF THE INSPECTION. MANUEL ALANIS, SUPERVISOR, ZCC, SIGNED CITATION E00003238514, HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBORNE, 11-4-760(A), AND SANDBLASTING, GRINDING, CHEMICAL WASHING VIOLATION, 11-4-2190(A).ALANIS WAS INFORMED THAT GRINDING ACTIVITIES WERENOT TO RESUME UNTIL THE ASCP WAS ISSUED AND POSTED, AND DUST SUPPRESSION MEASURES WERE PUT IN TO PLACE. HEARING DATE OCTOBER 12, 2017.",DEPT. OF PUBLIC HEALTH,08/22/2017,41.989255198913554,-87.65521256058591,POINT (-87.65521256058591 41.989255198913554),14,76,4451,13,16
600282909,AIR POLLUTION WORK ORDER,600 W DIVERSEY PKWY,600,,W,DIVERSEY,PKWY,29520,06/12/2017,CALLER IS REPORTING THAT IS A CLEANERS (ONE PRICE) AND SEVERAL RESTAURANT (PANCAKE HOUSE AND CHIPPOLE) IN THE AREA THAT HAVE SO MANY CHEMICAL ODORS COMING INTO THE COMPLAINANT HOME AND IS DIFFICULT FOR HIM TO BREATH.,"[INSPECTION LOG #: 3185664 12-JUN-17 10:35:00] CDPH ENGINEER (BOB S.) CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. IN THE COMPLEX SURROUNDING 600 W DIVERSEY AVE ARE LOCATED: CHIPOTTLE RESTAURANT AT 612 W AND ONE PRICE CLEANERS AT 2815 N BROADWAY. BOB CANVASSED THE AREA FROM WDIVERSEY, N OF THE ALLEY, N OF BROADWAY AVE AND DID NOT DETECT ANY ODORS. NOVISIBLE EMISSIONS WERE OBSERVED. HOWEVER ONE PRICE CLEANERS WILL BE REFERRED FOR P2 (POLLUTION PREVENTION) COMPLIANCE INSPECTION BY AIR ENGINEER. NO NOV OR DN WAS ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,06/12/2017,41.93292145205261,-87.64434854414748,POINT (-87.64434854414748 41.93292145205261),22,57,21190,102,25
